none_train,none_val,reg_train,reg_val
0.027743445709347725,0.2717570960521698,0.06590788066387177,0.28276029229164124
0.026092929765582085,0.2707907259464264,0.06298687309026718,0.2795681059360504
0.024430962279438972,0.2698897421360016,0.06003550440073013,0.2773258686065674
0.02286417968571186,0.2702900767326355,0.057140227407217026,0.27724534273147583
0.021509084850549698,0.2703208327293396,0.05450652167201042,0.2772026062011719
0.020244784653186798,0.2695322334766388,0.05221492052078247,0.278155654668808
0.019128108397126198,0.2700274586677551,0.050106897950172424,0.2779815196990967
0.018101593479514122,0.2709367573261261,0.04795811325311661,0.2767900824546814
0.017146360129117966,0.26893457770347595,0.04644659161567688,0.2731485962867737
0.016262060031294823,0.2693732976913452,0.04450466111302376,0.27253028750419617
0.015462693758308887,0.2694755494594574,0.04284787178039551,0.27414026856422424
0.014738892205059528,0.26974594593048096,0.04129109904170036,0.2738600969314575
0.0140470489859581,0.2690669894218445,0.039824068546295166,0.2716800272464752
0.013407565653324127,0.2692309021949768,0.0385579839348793,0.27086180448532104
0.012793307192623615,0.2703847587108612,0.03723111003637314,0.2714989483356476
0.01224107202142477,0.26893356442451477,0.036089830100536346,0.2693181037902832
0.011728431098163128,0.269608736038208,0.03523232042789459,0.2701985836029053
0.011210089549422264,0.26985183358192444,0.03398909792304039,0.27086374163627625
0.01072863768786192,0.27051544189453125,0.032870497554540634,0.2729857563972473
0.010287787765264511,0.2714425027370453,0.031950294971466064,0.27480149269104004
0.009882016107439995,0.2742927372455597,0.030976295471191406,0.2742950916290283
0.009477912448346615,0.2743719518184662,0.02996109239757061,0.27241599559783936
0.009116961620748043,0.2748968303203583,0.029170220717787743,0.2736411988735199
0.008763877674937248,0.27425262331962585,0.02838330715894699,0.27331438660621643
0.008432039991021156,0.2742772102355957,0.027713993564248085,0.2758576571941376
0.008128704503178596,0.27404314279556274,0.026913439854979515,0.27495449781417847
0.007838377729058266,0.27454614639282227,0.02616449072957039,0.27340272068977356
0.007561557926237583,0.2747107446193695,0.025525834411382675,0.27232053875923157
0.007301819510757923,0.27545955777168274,0.025019001215696335,0.2734013497829437
0.007052605506032705,0.276287704706192,0.024498144164681435,0.2733961343765259
0.006817559711635113,0.2764652967453003,0.024054711684584618,0.27377015352249146
0.006591763813048601,0.2771211862564087,0.023421727120876312,0.27332064509391785
